ENSEMBLE,DATE,REAL,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
iter-0,2000-12-01,23,8437746688,1253770.5,1191768.75,479482688,463419936,45857308,6813.97021484375,6475.7666015625,2605884.25,2605884.25,2518060,0,341485568,103047.015625,239515,0.917180001735687
iter-0,2001-01-01,23,8399660032,1226531.125,1163525.625,517569312,499489216,45650316,6665.93017578125,6321.87109375,2812876.75,2812876.75,2714038,0,341775040,123571.578125,277189,1.00205338001251
iter-0,2001-02-01,23,8340535296,1871054.25,1873729,576693504,557574848,45328988,10168.7734375,10180.322265625,3134204,3134204,3029628,0,342056736,151895.4375,314403,1.08692681789398
iter-0,2001-03-01,23,8301919232,1363391.25,1401034,615309952,596803776,45119116,7409.73486328125,7610.60693359375,3344075.75,3344075.75,3242725,0,342301344,187263.828125,344655,1.16358661651611
iter-0,2001-04-01,23,8261421056,1290469.375,1301814.625,655807744,637160000,44899020,7013.42041015625,7072.09716796875,3564172.5,3564172.5,3461960,0,342692384,256196.578125,414866.03125,1.24845993518829
iter-0,2001-05-01,23,8222178304,1294791.375,1283700.25,695050240,675671040,44685744,7036.90966796875,6973.00048828125,3777447,3777447,3671150,0,343054976,343633.65625,508601,1.33059549331665
iter-0,2001-06-01,23,8182025728,1281707.5,1268368.5,735202816,714990464,44467524,6965.80126953125,6890.2255859375,3995667.5,3995667.5,3884747,0,343416576,447023.71875,619142,1.41546881198883
iter-0,2001-07-01,23,8143970816,1257062.625,1244567.125,773257600,752327488,44260700,6831.8623046875,6761.6005859375,4202487,4202487,4087595,0,343757568,556037.375,734308,1.49760437011719
iter-0,2001-08-01,23,8105589760,1228056.75,1216663.5,811637888,790044032,44052112,6674.22119140625,6611.193359375,4411075.5,4411075.5,4292542,0,344103584,675028.25,858961,1.58247780799866
iter-0,2001-09-01,23,8067754496,1212230.5,1204614.875,849473344,827387072,43846484,6588.20947265625,6543.677734375,4616703,4616703,4495396,0,344443360,800238.8125,988430,1.66735112667084
iter-0,2001-10-01,23,8031731712,1194013.125,1190271,885495936,863095232,43650708,6489.20166015625,6465.900390625,4812478,4812478,4689373,0,344766816,926797.9375,1117730,1.74948668479919
iter-0,2001-11-01,23,7995222016,1171481.125,1170988.625,922005440,899395904,43452284,6366.74560546875,6361.3232421875,5010899,5010899,4886574,0,345095904,1062680,1255454,1.83436000347137
iter-0,2001-12-01,23,7960321024,1157763.125,1160353.625,956906304,934206464,43262604,6292.19091796875,6303.49951171875,5200577.5,5200577.5,5075679,0,345409728,1198878.75,1392488,1.91649556159973
iter-0,2002-01-01,23,7924526080,1149298.25,1155516.25,992700992,970027520,43068068,6246.18603515625,6277.677734375,5395114,5395114,5270287,0,345729536,1344051.75,1537496,2.0013689994812
iter-0,2002-02-01,23,7889004032,1140845.125,1151288.125,1028222976,1005717440,42875012,6200.2451171875,6253.58056640625,5588168.5,5588168.5,5464148,0,346045280,1493325.75,1685432.125,2.08624219894409
iter-0,2002-03-01,23,7857188864,1132102.625,1146238,1060037888,1037812096,42702104,6152.7314453125,6226.14306640625,5761075.5,5761075.5,5638480,0,346327104,1631484.375,1821296.125,2.16290211677551
iter-0,2002-04-01,23,7822243328,1122900.375,1141515.25,1094983424,1073199040,42512184,6102.71923828125,6201.193359375,5950997,5950997,5830717,0,346635680,1787932.25,1974069.125,2.24777555465698
iter-0,2002-05-01,23,7788838912,1109467.375,1132282.75,1128387840,1107167488,42330636,6029.71435546875,6150.76611328125,6132542.5,6132542.5,6015240,0,346930880,1942721.75,2124148,2.32991099357605
iter-0,2002-06-01,23,7754659328,1098609.375,1124983.75,1162567168,1142041984,42144880,5970.703125,6111.38720703125,6318300,6318300,6204693,0,347232416,2106179.25,2281780,2.41478443145752
iter-0,2002-07-01,23,7721772032,1092646.125,1110101.25,1195454208,1175345024,41966144,5938.2939453125,6030.50048828125,6497034,6497034,6385608,0,347521216,2267381.25,2439522,2.49691987037659
iter-0,2002-08-01,23,7688029184,1085055,1084009.5,1229196800,1208949376,41782760,5897.0380859375,5889.28955078125,6680417.5,6680417.5,6568176,0,347816928,2436665.5,2610034,2.58179330825806
iter-0,2002-09-01,23,7654700544,1072101.5,1054247.5,1262525440,1241631104,41601624,5826.63818359375,5727.16064453125,6861551.5,6861551.5,6745718,0,348110240,2608379,2787297,2.66666674613953
iter-0,2002-10-01,23,7623041024,1052714.625,1020194.9375,1294184832,1272236928,41429560,5721.27490234375,5542.36669921875,7033613,7033613,6911989,0,348391744,2776873.5,2964779,2.74880218505859
iter-0,2002-11-01,23,7591121408,1027305.6875,985624.5625,1326104448,1302791296,41256084,5583.18310546875,5354.00048828125,7207089.5,7207089.5,7077963,0,348680032,2953570.75,3153119,2.83367562294006
iter-0,2002-12-01,23,7560550912,1016843.3125,967026.125,1356674560,1331801984,41089940,5526.322265625,5253.33349609375,7373231,7373231,7235563,0,348956512,3127105.25,3339928,2.91581106185913
iter-0,2003-01-01,23,7529851392,988187.3125,929821.5,1387374208,1360626560,40923096,5370.5830078125,5050.837890625,7540077,7540077,7392139,0,349230848,3302771,3531553,3.0006844997406
iter-0,2003-02-01,23,7528860672,0,0,1388364800,1361556352,40917712,0,0,7545461,7545461,7397190,0,349225184,3308434.5,3537734.5,3.00342226028442
iter-0,2000-01-01,7,9513661440,0,0,0,0,51704680,0,0,0,0,0,0,316378144,0,0,0
iter-0,2000-02-01,7,9513638912,0,0,0,0,51704552,0,0,0,0,0,0,316378336,0,0,0.084873370826244
iter-0,2000-03-01,7,9452058624,2123453.5,2123621.5,61580128,61585024,51369876,11540.5078125,11540,334674.59375,334674.59375,334660,0,316518336,0.729937136173248,0,0.164271041750908
iter-0,2000-04-01,7,9393007616,1904869.875,1887736.75,120631488,120104864,51048948,10352.5537109375,10257.2578125,655605.9375,655605.9375,652635,0,316673312,1.18294250965118,4548.0009765625,0.249144420027733
iter-0,2000-05-01,7,9339626496,1779320.5,1695579.625,174012688,170972256,50758832,9670.2197265625,9213.5673828125,945721.125,945721.125,929042,0,316823328,1.61571741104126,25817.001953125,0.331279933452606
iter-0,2000-06-01,7,9285869568,1734032.125,1638625.75,227769568,221769648,50466672,9424.087890625,8903.451171875,1237878.125,1237878.125,1205049,0,316978304,2.18463182449341,50901,0.416153311729431
iter-0,2000-07-01,7,9237632000,1607887.625,1509394.625,276006560,267051488,50204516,8738.51953125,8201.7001953125,1500035.625,1500035.625,1451100,0,317273312,2.99036931991577,75951,0.498288840055466
iter-0,2000-08-01,7,9190843392,1509286.875,1398302.75,322795008,310398880,49950228,8202.6455078125,7597.41943359375,1754320.625,1754320.625,1686620,0,317583296,4.5852222442627,105138,0.583162188529968
iter-0,2000-09-01,7,9146011648,1446175.75,1325874.25,367627104,351500960,49706576,7859.65087890625,7203.8388671875,1997973.375,1997973.375,1909939,0,317893312,7.895592212677,136780.015625,0.668035566806793
iter-0,2000-10-01,7,9104061440,1398332.125,1270949.375,409577760,389629472,49478584,7599.63134765625,6905.7666015625,2225966,2225966,2117112,0,318193312,14.4653873443604,169202,0.75017112493515
iter-0,2000-11-01,7,9061894144,1360194.375,1227013,451744672,427666848,49249416,7392.36083984375,6666.935546875,2455134,2455134,2323787,0,318503296,27.7027263641357,204244,0.835044503211975
iter-0,2000-12-01,7,9021984768,1330267.125,1191768.75,491653856,463419936,49032520,7229.712890625,6475.7666015625,2672031.75,2672031.75,2518060,0,318803264,51.7403373718262,239515,0.917180001735687
iter-0,2001-01-01,7,8981481472,1306522.25,1163525.625,532157888,499489216,48812388,7100.66455078125,6321.87109375,2892162.5,2892162.5,2714038,0,319113216,97.2839965820313,277189,1.00205338001251
iter-0,2001-02-01,7,8919025664,2014550.875,1873729,594613312,557574848,48472956,10948.6455078125,10180.322265625,3231594,3231594,3029628,0,319423136,175.875289916992,314403,1.08692681789398
iter-0,2001-03-01,7,8876253184,1527482.875,1401034,637385536,596803776,48240500,8301.537109375,7610.60693359375,3464052,3464052,3242725,0,319703040,277.873291015625,344655,1.16358661651611
iter-0,2001-04-01,7,8827703296,1564720.5,1301814.625,685935552,637160000,47976640,8503.916015625,7072.09716796875,3727910.75,3727910.75,3461960,0,320162400,879.18701171875,414866.03125,1.24845993518829
iter-0,2001-05-01,7,8778500096,1632885.375,1283700.25,735137856,675671040,47709236,8874.376953125,6973.00048828125,3995314.25,3995314.25,3671150,0,320609472,3808.3818359375,508601,1.33059549331665
iter-0,2001-06-01,7,8727298048,1638332.125,1268368.5,786339648,714990464,47430960,8903.9794921875,6890.2255859375,4273585,4273585,3884747,0,321064832,13456.2001953125,619142,1.41546881198883
iter-0,2001-07-01,7,8678523904,1611392.875,1244567.125,835113216,752327488,47165884,8757.5703125,6761.6005859375,4538658.5,4538658.5,4087595,0,321496768,31539.173828125,734308,1.49760437011719
iter-0,2001-08-01,7,8629471232,1566247.125,1216663.5,884166016,790044032,46899296,8512.212890625,6611.193359375,4805250,4805250,4292542,0,321933312,59999.22265625,858961,1.58247780799866
iter-0,2001-09-01,7,8581455872,1533557,1204614.875,932181120,827387072,46638340,8334.548828125,6543.677734375,5066201.5,5066201.5,4495396,0,322359424,98866,988430,1.66735112667084
iter-0,2001-10-01,7,8536017408,1501693.875,1190271,977619648,863095232,46391392,8161.3798828125,6465.900390625,5313150,5313150,4689373,0,322762752,145565.625,1117730,1.74948668479919
iter-0,2001-11-01,7,8490182656,1466326.25,1170988.625,1023454016,899395904,46142288,7969.1640625,6361.3232421875,5562250,5562250,4886574,0,323170944,202366.53125,1255454,1.83436000347137
iter-0,2001-12-01,7,8446602240,1442127.25,1160353.625,1067033920,934206464,45905440,7837.64794921875,6303.49951171875,5799097.5,5799097.5,5075679,0,323558336,264967.0625,1392488,1.91649556159973
iter-0,2002-01-01,7,8402143744,1424429.125,1155516.25,1111492480,970027520,45663816,7741.46240234375,6277.677734375,6040720,6040720,5270287,0,323951616,336676.25,1537496,2.0013689994812
iter-0,2002-02-01,7,8358241792,1406733.25,1151288.125,1155394048,1005717440,45425220,7645.28955078125,6253.58056640625,6279315.5,6279315.5,5464148,0,324338400,414902.09375,1685432.125,2.08624219894409
iter-0,2002-03-01,7,8319115264,1389055,1146238,1194520448,1037812096,45212576,7549.2119140625,6226.14306640625,6491959,6491959,5638480,0,324682240,491071.78125,1821296.125,2.16290211677551
iter-0,2002-04-01,7,8276376576,1369347.375,1141515.25,1237259136,1073199040,44980300,7442.10498046875,6201.193359375,6724234.5,6724234.5,5830717,0,325056864,581450.625,1974069.125,2.24777555465698
iter-0,2002-05-01,7,8235735552,1346006.375,1132282.75,1277900032,1107167488,44759424,7315.25244140625,6150.76611328125,6945109,6945109,6015240,0,325413408,674893,2124148,2.32991099357605
iter-0,2002-06-01,7,8194383872,1325068,1124983.75,1319251456,1142041984,44534688,7201.45654296875,6111.38720703125,7169845,7169845,6204693,0,325775744,777553.25,2281780,2.41478443145752
iter-0,2002-07-01,7,8154869248,1308854.75,1110101.25,1358766208,1175345024,44319932,7113.34130859375,6030.50048828125,7384598.5,7384598.5,6385608,0,326120736,882577.625,2439522,2.49691987037659
iter-0,2002-08-01,7,8114610688,1290526.625,1084009.5,1399024256,1208949376,44101140,7013.73193359375,5889.28955078125,7603392.5,7603392.5,6568176,0,326471680,996638.5625,2610034,2.58179330825806
iter-0,2002-09-01,7,8075089408,1267523.75,1054247.5,1438545280,1241631104,43886348,6888.7158203125,5727.16064453125,7818181,7818181,6745718,0,326817440,1115872.5,2787297,2.66666674613953
iter-0,2002-10-01,7,8037702656,1239896.5,1020194.9375,1475931648,1272236928,43683160,6738.56787109375,5542.36669921875,8021367.5,8021367.5,6911989,0,327147488,1235835.875,2964779,2.74880218505859
iter-0,2002-11-01,7,8000086016,1207705,985624.5625,1513547648,1302791296,43478720,6563.61376953125,5354.00048828125,8225802,8225802,7077963,0,327484064,1364267,3153119,2.83367562294006
iter-0,2002-12-01,7,7964176896,1192008.375,967026.125,1549456000,1331801984,43283564,6478.30615234375,5253.33349609375,8420957,8420957,7235563,0,327805760,1492573.125,3339928,2.91581106185913
iter-0,2003-01-01,7,7928310272,1152797.75,929821.5,1585322368,1360626560,43088636,6265.205078125,5050.837890625,8615883,8615883,7392139,0,328123840,1624469.625,3531553,3.0006844997406
iter-0,2003-02-01,7,7927155712,0,0,1586477056,1361556352,43082360,0,0,8622158,8622158,7397190,0,328119584,1628743.875,3537734.5,3.00342226028442
iter-0,2000-01-01,4,7048006656,0,0,0,0,38304384,0,0,0,0,0,0,311767872,0,0,0
iter-0,2000-02-01,4,7047991808,0,0,0,0,38304300,0,0,0,0,0,0,311768000,0,0,0.084873370826244
iter-0,2000-03-01,4,6986412544,2123300.5,2123621.5,61579244,61585024,37969628,11539.6767578125,11540,334669.8125,334669.8125,334660,0,311907968,8.17237281799316,0,0.164271041750908
iter-0,2000-04-01,4,6927393280,1902050.25,1887736.75,120598136,120104864,37648872,10337.2294921875,10257.2578125,655424.6875,655424.6875,652635,0,312062688,278.122528076172,4548.0009765625,0.249144420027733
iter-0,2000-05-01,4,6874172928,1770519.375,1695579.625,173818224,170972256,37359632,9622.3876953125,9213.5673828125,944664.25,944664.25,929042,0,312211360,1610.90124511719,25817.001953125,0.331279933452606
iter-0,2000-06-01,4,6820790784,1718018.625,1638625.75,227200560,221769648,37069512,9337.0576171875,8903.451171875,1234785.625,1234785.625,1205049,0,312363232,4739.39453125,50901,0.416153311729431
iter-0,2000-07-01,4,6773199872,1579051.125,1509394.625,274791200,267051488,36810864,8581.7998046875,8201.7001953125,1493430.375,1493430.375,1451100,0,312652800,10167.5625,75951,0.498288840055466
iter-0,2000-08-01,4,6727696384,1457755.75,1398302.75,320294976,310398880,36563560,7922.73388671875,7597.41943359375,1740734.125,1740734.125,1686620,0,312951968,20998.822265625,105138,0.583162188529968
iter-0,2000-09-01,4,6684832768,1373268.5,1325874.25,363158208,351500960,36330100,7496.5888671875,7203.8388671875,1974194.5,1974194.5,1909939,0,313245824,37135.96484375,136780.015625,0.668035566806793
iter-0,2000-10-01,4,6645300736,1311293.625,1270949.375,402689760,389629472,36113704,7190.8779296875,6905.7666015625,2190592,2190592,2117112,0,313526880,56079.0859375,169202,0.75017112493515
iter-0,2000-11-01,4,6606007808,1261869.75,1227013,441981152,427666848,35897696,6949.31103515625,6666.935546875,2406604.25,2406604.25,2323787,0,313814976,78007.7734375,204244,0.835044503211975
iter-0,2000-12-01,4,6569203200,1221550.875,1191768.75,478782944,463419936,35694504,6756.57861328125,6475.7666015625,2609804.75,2609804.75,2518060,0,314091744,101222.421875,239515,0.917180001735687
iter-0,2001-01-01,4,6532230144,1187538.625,1163525.625,515752832,499489216,35489452,6599.177734375,6321.87109375,2814864,2814864,2714038,0,314375808,127175.109375,277189,1.00205338001251
iter-0,2001-02-01,4,6473379328,1882745.875,1873729,574603712,557574848,35167408,10298.0458984375,10180.322265625,3136906,3136906,3029628,0,314657280,155683.90625,314403,1.08692681789398
iter-0,2001-03-01,4,6434435584,1375275.5,1401034,613548928,596803776,34954812,7499.6875,7610.60693359375,3349489.25,3349489.25,3242725,0,314905600,187388.546875,344655,1.16358661651611
iter-0,2001-04-01,4,6394243072,1275200.25,1301814.625,653741312,637160000,34736020,6933.17919921875,7072.09716796875,3568276.75,3568276.75,3461960,0,315294368,258587,414866.03125,1.24845993518829
iter-0,2001-05-01,4,6356135424,1248883.625,1283700.25,691851392,675671040,34529076,6774.3046875,6973.00048828125,3775195,3775195,3671150,0,315647168,355786.875,508601,1.33059549331665
iter-0,2001-06-01,4,6317854720,1213389.875,1268368.5,730132160,714990464,34321560,6574.96142578125,6890.2255859375,3982710.25,3982710.25,3884747,0,315992480,475465.375,619142,1.41546881198883
iter-0,2001-07-01,4,6282286592,1164580.625,1244567.125,765699904,752327488,34128872,6307.90283203125,6761.6005859375,4175396,4175396,4087595,0,316311904,606066.5,734308,1.49760437011719
iter-0,2001-08-01,4,6247091200,1117556.125,1216663.5,800894848,790044032,33938236,6054.53955078125,6611.193359375,4366029.5,4366029.5,4292542,0,316630336,752611.9375,858961,1.58247780799866
iter-0,2001-09-01,4,6212942848,1086501.375,1204614.875,835039744,827387072,33753208,5887.0361328125,6543.677734375,4551037.5,4551037.5,4495396,0,316938368,909614.75,988430,1.66735112667084
iter-0,2001-10-01,4,6180911104,1055574,1190271,867070208,863095232,33579680,5717.44873046875,6465.900390625,4724556.5,4724556.5,4689373,0,317227456,1070531.875,1117730,1.74948668479919
iter-0,2001-11-01,4,6148873216,1023069,1170988.625,899108032,899395904,33406212,5539.361328125,6361.3232421875,4898025.5,4898025.5,4886574,0,317518080,1244915.875,1255454,1.83436000347137
iter-0,2001-12-01,4,6118545408,1002535.0625,1160353.625,929433920,934206464,33242002,5427.984375,6303.49951171875,5062226,5062226,5075679,0,317792544,1420468.875,1392488,1.91649556159973
iter-0,2002-01-01,4,6087651328,989193.4375,1155516.25,960326528,970027520,33074748,5355.26220703125,6277.677734375,5229472.5,5229472.5,5270287,0,318070208,1607805,1537496,2.0013689994812
iter-0,2002-02-01,4,6057157120,977190.75,1151288.125,990820352,1005717440,32909616,5293.3232421875,6253.58056640625,5394600.5,5394600.5,5464148,0,318342752,1800275.5,1685432.125,2.08624219894409
iter-0,2002-03-01,4,6029964800,966267.125,1146238,1018012864,1037812096,32762266,5236.71337890625,6226.14306640625,5541950.5,5541950.5,5638480,0,318584960,1978062.625,1821296.125,2.16290211677551
iter-0,2002-04-01,4,6000192512,955618.375,1141515.25,1047784768,1073199040,32600888,5180.31103515625,6201.193359375,5703329,5703329,5830717,0,318849216,2178821.25,1974069.125,2.24777555465698
iter-0,2002-05-01,4,5971824128,941619.0625,1132282.75,1076153344,1107167488,32447076,5105.75732421875,6150.76611328125,5857140.5,5857140.5,6015240,0,319101312,2376708.25,2124148,2.32991099357605
iter-0,2002-06-01,4,5942855168,930878.9375,1124983.75,1105121280,1142041984,32289972,5048.75146484375,6111.38720703125,6014241,6014241,6204693,0,319358304,2584734.25,2281780,2.41478443145752
